uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1eba978e617a11f0b8688878734f76cf,70,Aglaea,80,Lightning,Time Woven Into Gold,80.0,6,10,10,10,3550.752,2197.84,1178.0,159.732,79.208,117.84,61.28,0.0,19.439,0.0,12.096,0.0,20.7,22.032,26.352,18.9,29.808,51.84,0.0,12.096,0.0,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1eba978e617a11f0b8688878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3604.265,2628.96,1207.447,129.032,54.484,183.488,61.28,0.0,0.0,12.528,10.8,16.848,0.0,31.536,0.0,19.98,29.484,68.688,12.528,10.8,16.848,CRIT DMG,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba983a617a11f0ac528878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,6,10,10,10,3454.937,2611.444,1246.912,138.332,74.024,174.58,38.88,0.0,0.0,7.344,0.0,34.992,2.3,12.096,31.968,4.86,24.624,71.28,7.344,0.0,34.992,CRIT Rate,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eba983a617a11f0ac528878734f76cf,70,Archer,80,Quantum,The Hell Where Ideals Burn,80.0,6,10,10,10,3121.805,3012.39,1189.098,113.9,88.188,146.552,71.28,0.0,0.0,11.664,0.0,0.0,8.9,7.344,12.096,9.72,20.088,96.552,11.664,0.0,0.0,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
1eba983a617a11f0ac528878734f76cf,70,Saber,80,Wind,A Thankless Coronation,80.0,6,10,10,10,3543.108,3331.972,1269.194,109.9,51.568,173.928,61.28,0.0,0.0,0.0,19.44,0.0,8.9,7.344,15.12,5.4,26.568,71.928,0.0,19.44,0.0,ATK,ATK,Wind DMG Boost,ATK,Wavestrider Captain,Inert Salsotto
1eba983a617a11f0ac528878734f76cf,70,Himeko,80,Fire,Night on the Milky Way,80.0,5,10,10,10,3031.967,3469.002,854.659,115.0,54.796,169.88,61.28,0.0,0.0,26.848,0.0,5.184,19.0,0.0,17.28,0.0,41.796,55.08,16.848,0.0,5.184,CRIT DMG,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1eba983a617a11f0ac528878734f76cf,70,The Herta,80,Ice,Today Is Another Peaceful Day,80.0,6,10,10,10,2906.582,2711.866,1131.678,146.032,75.856,114.8,61.28,0.0,0.0,12.528,0.0,0.0,17.0,7.344,22.032,34.56,30.456,64.8,12.528,0.0,0.0,CRIT Rate,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba983a617a11f0ac528878734f76cf,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,6,10,10,10,2693.279,2721.992,1373.696,154.072,5.0,84.344,0.0,0.0,0.0,29.232,8.208,191.972,13.8,0.0,31.536,15.66,0.0,34.344,11.232,8.208,73.872,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eba983a617a11f0ac528878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,2927.536,4296.3,833.49,105.0,61.812,203.96,8.0,0.0,0.0,36.288,10.8,0.0,4.0,0.0,19.44,0.0,20.412,93.96,36.288,10.8,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eba983a617a11f0ac528878734f76cf,70,Castorice,80,Quantum,"Sweat Now, Cry Less",80.0,6,10,10,10,8065.582,1606.083,774.576,96.9,70.48,185.772,24.4,0.0,0.0,8.208,7.776,5.832,9.5,28.08,19.008,0.0,30.78,57.672,8.208,7.776,5.832,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba98ea617a11f08cc28878734f76cf,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80.0,7,12,12,12,3042.51,2588.942,1553.557,154.072,8.24,62.312,0.0,0.0,0.0,22.32,0.0,258.452,13.8,10.8,27.648,13.5,3.24,12.312,4.32,0.0,80.352,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eba98ea617a11f08cc28878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,6,10,10,10,9175.962,1528.018,1110.616,87.4,62.58,215.58,24.4,0.0,0.0,6.912,7.776,11.664,0.0,18.144,7.776,19.44,38.88,87.48,6.912,7.776,11.664,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba98ea617a11f08cc28878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,6,10,10,10,3522.931,3109.181,1327.64,115.6,73.052,160.972,38.88,0.0,0.0,6.912,0.0,35.64,4.6,15.12,24.624,15.66,23.652,57.672,6.912,0.0,35.64,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eba98ea617a11f08cc28878734f76cf,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,7514.704,1801.394,989.428,139.232,41.512,189.596,0.0,0.0,0.0,15.984,15.552,18.792,9.2,7.344,11.664,10.26,28.512,82.296,15.984,15.552,18.792,HP,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1eba98ea617a11f08cc28878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3318.937,4108.998,1024.623,114.8,63.108,207.2,8.0,0.0,0.0,0.0,4.32,10.368,13.8,15.984,7.776,18.36,21.708,97.2,0.0,4.32,10.368,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eba98ea617a11f08cc28878734f76cf,70,Ruan Mei,80,Ice,Past Self in Mirror,80.0,1,10,10,10,4944.854,1986.291,1361.063,143.532,10.832,55.832,0.0,0.0,24.439,22.464,4.32,186.524,9.5,11.232,26.352,0.0,5.832,5.832,22.464,4.32,73.224,HP,SPD,HP,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
1eba9baf617a11f091e98878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,6,10,10,10,7847.641,1658.596,1136.548,87.4,59.988,202.62,63.28,0.0,0.0,3.888,3.888,0.0,0.0,16.416,15.552,19.98,36.288,74.52,3.888,3.888,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba9baf617a11f091e98878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,5,10,10,10,3051.514,4051.842,1003.454,101.0,51.444,254.504,8.0,0.0,0.0,26.784,11.664,11.664,0.0,4.32,7.776,18.36,42.444,79.704,26.784,11.664,11.664,CRIT DMG,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eba9baf617a11f091e98878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3255.589,3857.554,1118.635,108.6,54.484,188.672,22.4,0.0,0.0,3.456,8.208,6.48,4.6,11.664,0.0,9.72,29.484,73.872,3.456,8.208,6.48,CRIT DMG,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba9baf617a11f091e98878734f76cf,70,Ruan Mei,80,Ice,Memories of the Past,80.0,5,10,10,10,3911.975,1925.97,1592.717,140.632,19.256,73.328,0.0,0.0,24.439,24.624,4.32,182.324,6.6,8.64,38.016,0.0,14.256,23.328,24.624,4.32,57.024,DEF,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,"Penacony, Land of the Dreams"
1eba9baf617a11f091e98878734f76cf,70,Sparkle,80,Quantum,Earthly Escapade,80.0,5,10,10,10,5653.658,1658.151,1061.084,148.792,16.34,242.728,0.0,0.0,19.439,47.648,8.208,0.0,16.7,19.008,20.736,4.32,11.34,71.928,27.648,8.208,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1eba9baf617a11f091e98878734f76cf,70,Feixiao,80,Wind,Cruising in the Stellar Sea,80.0,6,10,10,10,3091.889,3445.194,1293.113,114.3,73.992,181.544,0.0,0.0,0.0,4.32,10.8,6.48,2.3,12.096,3.888,23.76,34.992,66.744,4.32,10.8,6.48,CRIT DMG,ATK,ATK,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1eba9baf617a11f091e98878734f76cf,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,6,10,10,10,3188.334,2612.936,1439.336,144.272,5.0,86.936,0.0,0.0,0.0,25.776,11.232,166.052,4.0,19.872,15.552,15.12,0.0,36.936,7.776,11.232,47.952,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eba9baf617a11f091e98878734f76cf,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,6,10,10,10,4992.288,1774.777,1103.738,134.032,56.416,257.636,38.88,0.0,0.0,4.32,12.096,0.0,4.0,11.664,11.232,14.58,43.416,85.536,4.32,12.096,0.0,CRIT DMG,SPD,Ice DMG Boost,HP,Genius of Brilliant Stars,Rutilant Arena
1eba9c5b617a11f0bffe8878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,1,10,10,10,3408.646,2472.415,1266.66,140.632,74.024,175.876,38.88,0.0,0.0,11.664,23.328,0.0,4.6,8.208,14.688,15.12,24.624,72.576,11.664,23.328,0.0,CRIT Rate,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eba9c5b617a11f0bffe8878734f76cf,70,Archer,80,Quantum,The Hell Where Ideals Burn,80.0,4,10,10,10,3036.625,3161.751,1418.637,105.0,82.356,103.784,71.28,0.0,0.0,11.664,0.0,46.008,0.0,4.32,21.168,34.02,14.256,53.784,11.664,0.0,46.008,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
1eba9c5b617a11f0bffe8878734f76cf,70,Saber,80,Wind,A Thankless Coronation,80.0,3,7,10,9,3740.805,2351.09,1584.533,135.232,79.98,143.024,61.28,0.0,0.0,12.528,0.0,5.184,9.2,19.44,19.008,30.78,14.58,57.024,12.528,0.0,5.184,CRIT Rate,SPD,Wind DMG Boost,ATK,Scholar Lost in Erudition,Inert Salsotto
1eba9c5b617a11f0bffe8878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,1,10,10,10,8518.98,1515.094,1011.126,87.4,59.34,204.564,63.28,0.0,0.0,11.232,3.456,0.0,0.0,31.536,10.368,10.8,35.64,76.464,11.232,3.456,0.0,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba9c5b617a11f0bffe8878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3151.605,3533.95,1003.189,108.3,85.968,142.016,61.28,0.0,0.0,3.888,8.64,5.184,4.3,15.552,18.576,0.0,26.568,92.016,3.888,8.64,5.184,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba9c5b617a11f0bffe8878734f76cf,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80.0,6,10,10,10,4775.916,1289.37,1684.6,198.132,8.24,114.8,0.0,34.561,19.439,34.848,10.8,0.0,16.1,24.624,3.456,40.5,3.24,64.8,16.848,10.8,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1eba9c5b617a11f0bffe8878734f76cf,70,Tribbie,80,Quantum,If Time Were a Flower,80.0,5,10,10,10,6239.243,1593.734,1239.929,88.32,73.376,169.308,10.0,0.0,19.439,11.664,3.888,63.504,0.0,23.76,10.8,10.26,23.976,46.008,11.664,3.888,63.504,CRIT Rate,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba9cd6617a11f0ad758878734f76cf,70,Sunday,80,Imaginary,A Grounded Ascent,80.0,4,10,10,10,3406.945,1508.002,2121.596,156.192,10.184,198.108,0.0,0.0,19.439,56.512,11.664,0.0,29.4,7.344,3.456,23.76,5.184,46.008,28.512,11.664,0.0,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,Broken Keel
1eba9cd6617a11f0ad758878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,2961.406,4343.326,962.659,101.0,57.6,214.976,8.0,0.0,0.0,15.12,21.6,0.0,0.0,0.0,23.76,8.64,48.6,40.176,15.12,21.6,0.0,CRIT DMG,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eba9cd6617a11f0ad758878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,4,10,10,10,3302.16,3300.703,1221.774,106.0,81.7,136.184,61.28,0.0,0.0,7.776,12.096,11.016,2.0,11.664,3.888,24.84,24.3,86.184,7.776,12.096,11.016,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba9cd6617a11f0ad758878734f76cf,70,Sushang,70,Physical,Return to Darkness,40.0,3,10,9,8,1222.541,872.352,512.4,107.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1eba9cd6617a11f0ad758878734f76cf,70,Jade,80,Quantum,Eternal Calculus,80.0,6,10,10,10,3251.958,3171.36,1155.314,107.3,73.04,97.952,61.28,0.0,0.0,10.0,3.456,45.36,4.3,15.552,14.256,25.38,35.64,47.952,0.0,3.456,45.36,CRIT Rate,ATK,Quantum DMG Boost,ATK,The Ashblazing Grand Duke,"Duran, Dynasty of Running Wolves"
1eba9cd6617a11f0ad758878734f76cf,70,Jingliu,80,Ice,I Shall Be My Own Sword,80.0,4,10,10,10,3767.936,2213.963,1062.991,144.932,39.568,246.62,38.88,0.0,0.0,10.8,15.984,11.664,14.9,7.776,0.0,5.4,26.568,74.52,10.8,15.984,11.664,CRIT DMG,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,
1eba9cd6617a11f0ad758878734f76cf,70,Ruan Mei,80,Ice,Memories of the Past,80.0,1,10,10,10,2903.351,1520.118,2156.843,124.8,5.0,83.696,0.0,0.0,24.439,7.776,22.032,187.06,15.8,7.776,7.776,14.04,0.0,33.696,7.776,22.032,77.76,DEF,,DEF,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations, Flex",Sprightly Vonwacq
1eba9cd6617a11f0ad758878734f76cf,70,Castorice,80,Quantum,Make Farewells More Beautiful,80.0,2,10,10,10,7545.158,1595.406,946.563,94.3,55.776,221.412,63.28,0.0,0.0,7.776,7.776,11.016,6.9,0.0,15.984,5.4,32.076,93.312,7.776,7.776,11.016,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1eba9d51617a11f092f98878734f76cf,70,Saber,80,Wind,A Thankless Coronation,80.0,7,12,12,12,3280.616,2442.545,1277.228,138.432,56.752,238.28,61.28,0.0,0.0,0.0,3.456,11.664,12.4,7.344,10.8,0.0,31.752,87.48,0.0,3.456,11.664,CRIT DMG,SPD,Wind DMG Boost,ATK,Scholar Lost in Erudition,Firmament Frontline: Glamoth
1eba9d51617a11f092f98878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,2894.374,3531.93,1147.78,104.0,93.04,156.272,61.28,0.0,0.0,3.888,3.888,5.184,0.0,0.0,19.872,14.58,35.64,106.272,3.888,3.888,5.184,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba9d51617a11f092f98878734f76cf,70,Silver Wolf,80,Quantum,Resolution Shines As Pearls of Sweat,80.0,6,10,10,10,3226.444,1820.167,1403.592,173.672,11.48,62.312,8.0,0.0,24.439,34.56,80.64,5.184,28.8,20.304,0.0,4.86,6.48,12.312,34.56,19.44,5.184,Effect Hit Rate,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal","Lushaka, the Sunken Seas"
1eba9d51617a11f092f98878734f76cf,70,Ruan Mei,80,Ice,Memories of the Past,80.0,6,10,10,10,5700.864,1869.377,1299.539,121.4,7.592,50.0,0.0,0.0,24.439,3.456,19.44,187.06,12.4,0.0,32.4,24.84,2.592,0.0,3.456,19.44,77.76,HP,HP,HP,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations",Sprightly Vonwacq
1eba9d51617a11f092f98878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,6,10,10,10,3370.709,3592.269,999.447,105.0,44.316,241.544,46.88,0.0,0.0,4.32,6.912,18.144,4.0,16.416,10.8,10.26,35.316,66.744,4.32,6.912,18.144,CRIT DMG,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1eba9d51617a11f092f98878734f76cf,70,Sparkle,80,Quantum,Earthly Escapade,80.0,6,10,10,10,4316.723,1663.963,1689.417,162.892,5.0,217.456,0.0,0.0,24.439,16.912,8.64,31.104,30.8,11.664,22.896,14.58,0.0,46.656,6.912,8.64,31.104,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Penacony, Land of the Dreams"
1eba9d51617a11f092f98878734f76cf,70,Lingsha,80,Fire,What Is Real?,80.0,6,10,10,10,3912.292,2494.297,1461.67,157.492,5.0,50.0,0.0,0.0,0.0,19.008,15.552,177.764,22.7,8.208,39.312,22.14,0.0,0.0,19.008,15.552,11.664,DEF,SPD,ATK,Break Effect,"Iron Cavalry Against the Scourge, Messenger Traversing Hackerspace",Forge of the Kalpagni Lantern
1eba9d51617a11f092f98878734f76cf,70,Fugue,80,Fire,Resolution Shines As Pearls of Sweat,80.0,6,10,10,10,3546.908,1615.77,1368.467,155.432,5.0,62.312,0.0,0.0,0.0,16.848,94.608,173.288,14.4,15.12,12.528,0.0,0.0,12.312,16.848,51.408,52.488,Effect Hit Rate,SPD,DEF,Break Effect,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1eba9dcb617a11f0b9ed8878734f76cf,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80.0,4,10,10,10,3045.204,1345.115,4214.313,135.632,39.568,195.8,14.4,0.0,0.0,17.344,0.0,21.384,4.6,3.456,7.776,28.62,26.568,81.0,7.344,0.0,21.384,CRIT DMG,SPD,DEF,DEF,"Pioneer Diver of Dead Waters, The Ashblazing Grand Duke",Inert Salsotto
1eba9dcb617a11f0b9ed8878734f76cf,70,Acheron,80,Lightning,Along the Passing Shore,80.0,4,10,10,10,3169.324,3367.553,888.529,134.632,65.924,191.648,8.0,0.0,0.0,23.76,19.44,12.96,8.6,7.776,11.664,0.0,48.924,16.848,23.76,19.44,12.96,CRIT DMG,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Inert Salsotto
1eba9dcb617a11f0b9ed8878734f76cf,70,Feixiao,80,Wind,,,5,10,10,10,1911.846,1771.806,510.32,158.032,77.756,149.792,0.0,0.0,0.0,22.464,0.0,0.0,21.0,15.12,0.0,9.18,54.756,34.992,22.464,0.0,0.0,CRIT DMG,SPD,ATK,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1eba9dcb617a11f0b9ed8878734f76cf,70,Trailblazer,80,Ice,Victory In a Blink,80.0,2,8,12,12,3230.851,1858.592,1747.83,160.492,5.0,223.404,38.88,0.0,24.439,3.888,4.32,0.0,20.1,17.28,28.08,68.04,0.0,47.304,3.888,4.32,0.0,CRIT DMG,SPD,Ice DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Sprightly Vonwacq
1eba9dcb617a11f0b9ed8878734f76cf,70,Kafka,80,Lightning,Patience Is All You Need,80.0,1,10,10,8,3181.505,3923.064,1037.059,139.432,14.072,61.664,62.88,0.0,0.0,0.0,41.328,28.512,14.4,4.32,27.216,0.0,9.072,11.664,0.0,23.328,28.512,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
1eba9dcb617a11f0b9ed8878734f76cf,70,Firefly,80,Fire,On the Fall of an Aeon,80.0,4,10,10,10,2791.518,2669.516,1411.8,151.172,16.988,55.832,0.0,0.0,0.0,53.424,0.0,158.924,10.9,3.888,26.352,15.66,11.988,5.832,35.424,0.0,40.824,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eba9dcb617a11f0b9ed8878734f76cf,70,Blade,80,Wind,The Unreachable Side,80.0,6,9,10,10,6282.917,1651.677,887.082,134.132,68.596,202.28,38.88,0.0,0.0,21.664,4.32,12.312,12.1,7.776,8.64,4.32,25.596,87.48,11.664,4.32,12.312,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
1eba9dcb617a11f0b9ed8878734f76cf,70,Silver Wolf,80,Quantum,Incessant Rain,80.0,6,10,10,10,3300.072,2017.877,1073.566,146.432,62.572,137.48,56.88,0.0,19.439,7.344,53.232,12.96,14.4,12.528,8.208,16.2,49.572,22.68,7.344,11.232,12.96,CRIT DMG,SPD,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Inert Salsotto
1eba9e42617a11f087198878734f76cf,70,Jade,80,Quantum,Yet Hope Is Priceless,80.0,6,10,10,10,2812.524,3508.077,1189.976,103.0,82.236,169.232,71.28,0.0,0.0,21.664,3.456,5.832,0.0,0.0,43.2,14.58,61.236,54.432,11.664,3.456,5.832,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,"Duran, Dynasty of Running Wolves"
1eba9e42617a11f087198878734f76cf,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80.0,6,10,10,10,3229.097,2517.946,1275.676,133.232,89.8,111.56,71.28,0.0,0.0,0.0,19.008,11.016,11.2,17.28,15.984,14.04,32.4,61.56,0.0,19.008,11.016,CRIT Rate,SPD,Wind DMG Boost,ATK,Eagle of Twilight Line,Rutilant Arena
1eba9e42617a11f087198878734f76cf,70,Lingsha,80,Fire,Scent Alone Stays True,80.0,6,10,10,10,4415.388,2548.499,1189.526,151.012,8.24,50.0,0.0,34.561,19.439,12.096,11.232,164.492,22.1,29.376,28.512,19.44,3.24,0.0,12.096,11.232,51.192,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1eba9e42617a11f087198878734f76cf,70,Himeko,80,Fire,Geniuses' Repose,80.0,6,10,10,10,3042.093,3171.333,1174.486,125.932,52.204,167.288,61.28,0.0,0.0,10.0,3.456,0.0,4.9,23.328,29.376,38.88,39.204,52.488,0.0,3.456,0.0,CRIT DMG,SPD,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1eba9e42617a11f087198878734f76cf,70,Herta,80,Ice,Night on the Milky Way,80.0,7,12,12,12,2856.27,3038.565,1175.039,118.7,66.244,112.208,61.28,0.0,0.0,0.0,0.0,11.016,18.7,0.0,36.288,15.66,18.144,62.208,0.0,0.0,11.016,CRIT Rate,ATK,Ice DMG Boost,ATK,"The Ashblazing Grand Duke, Flex","Sigonia, the Unclaimed Desolation"
1eba9e42617a11f087198878734f76cf,70,Jing Yuan,80,Lightning,Before Dawn,80.0,6,10,10,10,3389.127,3324.128,1166.162,110.5,86.236,147.56,38.88,0.0,0.0,26.784,0.0,6.48,11.5,20.736,11.664,0.0,28.836,61.56,26.784,0.0,6.48,CRIT Rate,ATK,Lightning DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1eba9e42617a11f087198878734f76cf,70,Rappa,80,Imaginary,Ninjutsu Inscription: Dazzling Evilbreaker,80.0,6,10,10,10,3142.701,3425.367,1143.433,154.732,16.016,68.144,0.0,0.0,0.0,4.32,3.456,242.028,24.7,15.984,19.008,9.72,11.016,18.144,4.32,3.456,71.928,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1eba9e42617a11f087198878734f76cf,70,The Herta,80,Ice,Into the Unreachable Veil,80.0,6,10,10,10,3101.314,3571.768,1168.407,104.0,87.532,132.296,61.28,0.0,0.0,11.232,0.0,0.0,0.0,7.776,24.192,12.96,30.132,82.296,11.232,0.0,0.0,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1eba9ec8617a11f0a4d68878734f76cf,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80.0,6,10,10,10,3235.265,3079.406,1233.819,141.932,86.56,120.632,32.4,0.0,0.0,0.0,0.0,17.496,19.9,12.096,15.984,13.5,29.16,70.632,0.0,0.0,17.496,CRIT Rate,SPD,ATK,ATK,Eagle of Twilight Line,Rutilant Arena
1eba9ec8617a11f0a4d68878734f76cf,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,7,12,10,10,3448.094,2739.382,777.66,144.952,71.836,195.8,61.28,0.0,0.0,10.8,8.208,17.496,11.8,3.888,23.76,0.0,28.836,81.0,10.8,8.208,17.496,CRIT DMG,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
1eba9ec8617a11f0a4d68878734f76cf,70,Phainon,80,Physical,Thus Burns the Dawn,80.0,6,10,10,10,3680.898,2346.524,1308.251,143.832,43.244,210.22,38.88,0.0,0.0,24.192,11.232,18.792,7.8,16.416,7.776,18.9,26.244,42.12,24.192,11.232,18.792,CRIT DMG,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1eba9ec8617a11f0a4d68878734f76cf,70,Sampo,80,Wind,In the Name of the World,80.0,7,12,12,12,3225.638,3713.14,985.331,134.232,8.24,61.664,48.88,0.0,0.0,10.0,67.68,49.896,7.2,19.44,37.152,14.58,3.24,11.664,0.0,49.68,49.896,ATK,SPD,Wind DMG Boost,ATK,"Eagle of Twilight Line, Musketeer of Wild Wheat",Space Sealing Station
1eba9ec8617a11f0a4d68878734f76cf,70,Moze,80,Lightning,Cruising in the Stellar Sea,80.0,7,12,12,12,2760.309,2852.905,947.901,115.6,76.08,178.02,38.88,0.0,0.0,15.984,7.344,28.512,4.6,4.32,15.552,9.18,22.68,90.72,15.984,7.344,28.512,CRIT Rate,ATK,Lightning DMG Boost,ATK,The Ashblazing Grand Duke,"Duran, Dynasty of Running Wolves"
1eba9ec8617a11f0a4d68878734f76cf,70,The Herta,80,Ice,Today Is Another Peaceful Day,80.0,6,10,10,10,3743.922,2713.43,939.207,133.332,72.616,108.32,61.28,0.0,0.0,0.0,12.096,22.68,4.3,47.088,19.008,15.12,27.216,58.32,0.0,12.096,22.68,CRIT Rate,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
