uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1006091,70,Robin,80,Physical,Flowing Nightglow,80,2,10,10,10,3784.591,4375.13,1076.15,107.0,16.664,73.976,0.0,0.0,19.439,34.192,35.424,23.328,0.0,19.872,23.328,13.5,11.664,23.976,24.192,35.424,23.328,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Broken Keel
1006091,70,Kafka,80,Lightning,Patience Is All You Need,80,3,10,10,10,3389.454,4007.922,1053.503,148.932,10.184,50.0,62.88,0.0,0.0,18.576,38.736,11.664,23.9,15.12,42.336,4.86,5.184,0.0,18.576,20.736,11.664,ATK,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
1006091,70,Evernight,80,Ice,To Evernight's Stars,80,1,10,10,10,7473.707,1580.684,1242.707,141.832,78.68,117.732,0.0,0.0,0.0,18.144,0.0,11.016,17.8,20.304,7.776,18.9,14.58,54.432,18.144,0.0,11.016,CRIT Rate,SPD,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1006092,70,Silver Wolf,80,Quantum,Along the Passing Shore,80,6,10,10,10,3374.497,2877.312,1005.42,101.04,31.568,193.568,56.88,0.0,24.439,7.344,21.888,28.512,2.6,22.896,19.44,10.8,26.568,42.768,7.344,3.888,28.512,CRIT DMG,ATK,Quantum DMG Boost,Energy Regeneration Rate,Poet of Mourning Collapse,"Lushaka, the Sunken Seas"
1006092,70,Acheron,80,Lightning,Before the Tutorial Mission Starts,80,6,10,10,10,3043.923,3362.491,858.366,112.8,48.204,197.12,46.88,0.0,0.0,0.0,43.888,18.144,11.8,12.528,19.872,0.0,39.204,58.32,0.0,3.888,18.144,CRIT DMG,ATK,Lightning DMG Boost,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1006092,70,Jade,80,Quantum,Yet Hope Is Priceless,80,6,10,10,10,3101.521,3197.208,1095.711,94.76,67.332,164.048,71.28,0.0,0.0,25.12,0.0,22.68,0.0,12.096,19.872,0.0,46.332,49.248,15.12,0.0,22.68,CRIT DMG,ATK,Quantum DMG Boost,ATK,Poet of Mourning Collapse,"Duran, Dynasty of Running Wolves"
1006092,70,The Herta,80,Ice,Into the Unreachable Veil,80,5,10,10,10,3318.418,3215.737,1178.647,118.1,67.12,165.344,61.28,0.0,0.0,0.0,0.0,11.016,14.1,11.232,0.0,14.04,42.12,50.544,0.0,0.0,11.016,CRIT DMG,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1006092,70,Lingsha,80,Fire,Shared Feeling,80,2,10,10,10,3782.369,2265.682,976.162,151.112,20.552,61.664,38.88,54.561,5.0,8.208,7.344,115.708,22.2,11.664,20.304,10.26,15.552,11.664,8.208,7.344,78.408,Outgoing Healing Boost,SPD,Fire DMG Boost,ATK,Warrior Goddess of Sun and Thunder,"Lushaka, the Sunken Seas"
1006092,70,Hanya,80,Physical,Dance! Dance! Dance!,80,3,12,12,12,4411.762,1809.271,1280.516,184.032,10.184,72.032,0.0,0.0,19.439,3.456,8.208,24.624,33.4,15.12,19.44,9.18,5.184,22.032,3.456,8.208,24.624,HP,SPD,DEF,Energy Regeneration Rate,Messenger Traversing Hackerspace,Fleet of the Ageless
1006092,70,Rappa,80,Imaginary,After the Charmony Fall,80,6,10,10,10,2864.449,3225.558,1055.321,161.332,7.916,61.664,0.0,0.0,0.0,7.344,7.776,232.196,31.3,11.664,20.304,21.06,2.916,11.664,7.344,7.776,66.096,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1006093,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,2888.376,3260.291,1268.935,97.0,98.872,127.112,71.28,0.0,0.0,0.0,7.776,0.0,0.0,0.0,23.328,9.72,41.472,77.112,0.0,7.776,0.0,CRIT Rate,ATK,Wind DMG Boost,ATK,Eagle of Twilight Line,Rutilant Arena
1006093,70,Bronya,80,Wind,But the Battle Isn't Over,80,6,12,12,12,3268.345,1566.601,1281.904,161.572,8.24,199.064,16.0,0.0,29.439,52.4,11.664,0.0,31.6,0.0,3.888,28.62,3.24,60.264,32.4,11.664,0.0,CRIT DMG,SPD,Quantum DMG Boost,Energy Regeneration Rate,Sacerdos' Relived Ordeal,Broken Keel
1006093,70,Mydei,80,Imaginary,"Flame of Blood, Blaze My Path",80,1,10,10,10,8492.844,1456.614,671.381,134.532,47.344,224.676,0.0,0.0,0.0,3.888,3.888,5.184,9.5,31.536,19.872,0.0,34.344,72.576,3.888,3.888,5.184,CRIT DMG,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1006093,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3873.241,2783.175,1260.718,117.9,80.504,208.276,38.88,0.0,0.0,0.0,3.456,0.0,6.9,23.76,3.456,14.58,31.104,104.976,0.0,3.456,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1006093,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,1,9,8,7,5090.658,1276.433,1335.984,208.132,8.24,88.88,0.0,34.561,19.439,18.0,20.304,16.848,26.1,32.4,0.0,10.26,3.24,38.88,0.0,20.304,16.848,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1006093,70,Archer,80,Quantum,The Hell Where Ideals Burn,80,2,10,10,10,2977.858,3050.9,1282.684,114.8,101.796,140.72,71.28,0.0,0.0,3.888,8.208,31.104,9.8,7.344,19.872,26.46,33.696,90.72,3.888,8.208,31.104,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
1006093,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,6,10,10,10,4356.463,1496.217,1312.181,92.62,61.388,225.972,48.88,0.0,19.439,0.0,7.776,0.0,4.3,8.208,15.12,9.72,44.388,73.872,0.0,7.776,0.0,CRIT DMG,HP,Quantum DMG Boost,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006094,70,Tribbie,80,Quantum,If Time Were a Flower,80,6,10,10,10,6613.634,1696.347,1453.24,88.32,46.808,247.068,10.0,0.0,0.0,11.232,7.776,16.848,0.0,0.0,23.76,19.44,29.808,58.968,11.232,7.776,16.848,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006094,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3121.805,3342.367,1058.623,112.6,68.416,179.6,61.28,0.0,0.0,3.456,8.208,0.0,8.6,7.344,4.32,5.4,43.416,64.8,3.456,8.208,0.0,CRIT DMG,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1006094,70,Sunday,80,Imaginary,A Grounded Ascent,80,1,10,10,10,3725.722,1840.112,1320.135,135.392,22.82,211.716,38.88,0.0,24.439,22.8,14.256,11.664,8.6,23.76,28.08,9.72,17.82,59.616,10.8,14.256,11.664,CRIT DMG,SPD,Imaginary DMG Boost,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1006094,70,Hyacine,80,Wind,Memory's Curtain Never Falls,80,6,10,10,10,4901.887,1841.025,1264.071,151.3,23.144,79.808,0.0,34.561,19.439,41.328,8.64,0.0,7.5,31.968,15.12,18.9,18.144,29.808,23.328,8.64,0.0,Outgoing Healing Boost,ATK,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1006094,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,9217.261,1444.012,1248.736,87.4,60.636,208.452,24.4,0.0,0.0,8.208,4.32,22.032,0.0,20.736,0.0,41.58,36.936,80.352,8.208,4.32,22.032,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006094,70,Aglaea,80,Lightning,Time Woven Into Gold,80,6,10,10,10,3675.701,1898.264,1085.393,164.032,72.08,111.36,61.28,0.0,19.439,7.776,7.776,29.808,25.0,27.648,3.888,0.0,22.68,45.36,7.776,7.776,29.808,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1006095,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,4,9,10,8,5288.485,1750.789,1440.153,90.92,58.472,129.42,10.0,0.0,19.439,23.328,15.984,0.0,2.6,19.008,32.832,24.3,9.072,42.12,23.328,15.984,0.0,CRIT Rate,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006095,70,Huohuo,80,Wind,Night of Fright,80,1,9,10,9,6154.977,1640.129,1398.885,141.832,10.832,50.0,0.0,44.561,31.439,41.168,26.784,18.144,13.8,29.808,19.44,24.3,5.832,0.0,21.168,26.784,18.144,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Passerby of Wandering Cloud",Broken Keel
1006095,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,5,10,10,10,9358.88,1585.898,1093.681,87.4,58.368,157.908,24.4,0.0,0.0,24.192,15.12,0.0,0.0,15.984,11.664,19.44,34.668,29.808,24.192,15.12,0.0,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006095,70,Mydei,80,Imaginary,A Secret Vow,80,5,10,10,9,6882.503,1294.072,539.081,139.732,47.992,209.772,40.0,0.0,0.0,7.344,20.304,5.832,14.7,18.576,0.0,0.0,34.992,57.672,7.344,20.304,5.832,CRIT DMG,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1006095,70,Sunday,80,Imaginary,A Grounded Ascent,80,6,10,10,10,4746.294,1678.568,1501.765,152.392,16.988,197.46,0.0,0.0,24.439,18.0,10.368,0.0,25.6,23.328,12.096,19.44,11.988,45.36,0.0,10.368,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1006095,70,Hyacine,80,Wind,The Story's Next Page,80,4,10,10,7,4961.679,1315.99,1027.53,197.832,13.748,85.64,0.0,34.561,19.439,34.416,27.648,0.0,35.6,19.44,24.192,0.0,8.748,35.64,16.416,27.648,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1006096,70,Fu Xuan,80,Quantum,Texture of Memories,80,1,9,9,8,8877.433,1465.887,1466.627,102.6,23.7,62.96,0.0,0.0,0.0,67.472,3.888,63.504,2.6,3.456,19.008,18.9,0.0,12.96,41.472,3.888,63.504,HP,HP,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Fleet of the Ageless
1006096,70,Ruan Mei,80,Ice,Memories of the Past,80,6,10,10,10,3801.897,1867.378,1704.911,140.272,16.664,61.664,0.0,0.0,0.0,7.344,23.76,230.66,0.0,8.64,26.352,0.0,11.664,11.664,7.344,23.76,61.56,DEF,SPD,HP,Break Effect,"Messenger Traversing Hackerspace, Thief of Shooting Meteor",Talia: Kingdom of Banditry
1006096,70,Fugue,80,Fire,Long Road Leads Home,80,6,10,10,10,3922.954,1606.878,1623.398,149.452,19.904,67.496,0.0,0.0,0.0,10.8,82.08,227.008,2.3,0.0,14.688,23.76,14.904,17.496,10.8,38.88,62.208,Effect Hit Rate,SPD,HP,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1006096,70,Bronya,80,Wind,But the Battle Isn't Over,80,3,10,10,8,3711.068,1789.256,1098.917,137.472,24.44,186.104,61.28,0.0,31.439,39.008,3.888,18.792,7.5,18.576,20.304,10.26,19.44,47.304,19.008,3.888,18.792,CRIT DMG,SPD,Wind DMG Boost,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1006096,70,Welt,80,Imaginary,Before the Tutorial Mission Starts,80,4,8,9,8,3029.15,2540.978,1023.379,102.0,34.16,61.664,63.28,0.0,19.439,32.896,101.408,64.8,0.0,0.0,14.688,17.28,29.16,11.664,22.896,8.208,64.8,Effect Hit Rate,ATK,Imaginary DMG Boost,Energy Regeneration Rate,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Pan-Cosmic Commercial Enterprise
1006096,70,Seele,80,Quantum,Only Silence Remains,50,4,9,10,8,2338.982,2500.594,654.433,115.0,56.84,132.968,38.88,0.0,0.0,11.232,18.144,58.32,0.0,7.344,7.344,5.4,19.44,58.968,11.232,18.144,58.32,CRIT Rate,,Quantum DMG Boost,ATK,Musketeer of Wild Wheat,Firmament Frontline: Glamoth
1006096,70,Dr. Ratio,80,Imaginary,Swordplay,80,4,9,9,10,3017.074,3443.553,907.479,133.232,72.728,131.648,0.0,0.0,0.0,23.76,15.984,18.144,5.2,15.552,15.984,0.0,23.328,81.648,23.76,15.984,18.144,CRIT Rate,SPD,ATK,ATK,The Ashblazing Grand Duke,Firmament Frontline: Glamoth
1006096,70,Jingliu,80,Ice,I Shall Be My Own Sword,80,2,8,9,8,8119.532,1727.856,1117.5,134.032,22.072,147.476,0.0,0.0,0.0,10.8,24.624,11.016,4.0,22.464,7.344,9.18,9.072,40.176,10.8,24.624,11.016,HP,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1006097,70,Acheron,80,Lightning,Along the Passing Shore,80,4,10,10,10,3210.928,3948.142,961.611,105.3,79.308,213.032,8.0,0.0,0.0,0.0,8.64,38.88,4.3,11.232,0.0,10.8,37.908,103.032,0.0,8.64,38.88,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,Izumo Gensei and Takama Divine Realm
1006097,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3252.195,3753.44,1008.162,104.0,88.18,151.736,61.28,0.0,0.0,3.456,3.456,11.016,0.0,20.304,38.016,4.32,30.78,101.736,3.456,3.456,11.016,CRIT Rate,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1006097,70,Sparkle,80,Quantum,Dance! Dance! Dance!,75,4,10,10,10,4896.951,1474.998,1115.076,160.592,5.0,184.808,0.0,0.0,19.439,33.824,15.984,0.0,28.5,10.368,15.984,23.76,0.0,46.008,13.824,15.984,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,Broken Keel
1006097,70,Anaxa,80,Wind,Into the Unreachable Veil,80,6,10,10,10,3016.56,3008.497,1276.537,137.532,76.104,200.336,22.4,0.0,0.0,0.0,8.64,11.664,15.5,8.208,0.0,19.44,31.104,85.536,0.0,8.64,11.664,CRIT DMG,SPD,ATK,ATK,Scholar Lost in Erudition,Rutilant Arena
1006097,70,Robin,80,Physical,Flowing Nightglow,80,2,10,10,10,4028.479,4360.369,1262.881,123.4,13.1,56.48,0.0,0.0,24.439,18.576,8.208,0.0,16.4,31.968,27.648,25.38,8.1,6.48,18.576,8.208,0.0,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
1006097,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,6,10,10,10,4954.825,1522.462,1575.633,88.32,44.864,207.828,10.0,0.0,19.439,14.688,0.0,17.496,0.0,0.0,19.008,24.3,27.864,55.728,14.688,0.0,17.496,CRIT DMG,HP,HP,Energy Regeneration Rate,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006097,70,Sunday,80,Imaginary,A Grounded Ascent,80,3,10,10,10,4513.332,1671.767,1467.283,135.692,5.0,222.084,0.0,0.0,24.439,37.872,37.584,0.0,8.9,4.32,16.416,19.98,0.0,69.984,19.872,37.584,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1006097,70,Dr. Ratio,80,Imaginary,"Worrisome, Blissful",80,4,10,10,10,3100.454,3123.272,1056.317,139.532,64.272,186.08,38.88,0.0,0.0,14.688,16.416,0.0,11.5,12.096,29.808,0.0,25.272,71.28,14.688,16.416,0.0,CRIT DMG,SPD,Imaginary DMG Boost,ATK,Pioneer Diver of Dead Waters,"Duran, Dynasty of Running Wolves"
1006098,70,Dan Heng â€¢ Permansor Terrae,80,Physical,Though Worlds Apart,80,6,10,10,10,3254.503,4202.314,1631.18,161.032,5.0,50.0,0.0,0.0,24.439,15.12,0.0,28.512,34.0,19.008,44.064,4.86,0.0,0.0,15.12,0.0,28.512,ATK,SPD,ATK,Energy Regeneration Rate,Self-Enshrouded Recluse,"Lushaka, the Sunken Seas"
1006098,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,2815.348,3396.839,1225.637,137.532,87.532,121.928,32.4,0.0,0.0,3.456,0.0,0.0,15.5,0.0,35.424,10.8,30.132,71.928,3.456,0.0,0.0,CRIT Rate,SPD,ATK,ATK,Eagle of Twilight Line,Rutilant Arena
1006098,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3170.264,2612.308,1269.789,136.032,79.532,199.652,38.88,0.0,0.0,7.344,12.096,12.312,0.0,0.0,31.536,5.4,30.132,80.352,7.344,12.096,12.312,CRIT Rate,SPD,Physical DMG Boost,ATK,Wavestrider Captain,The Wondrous BananAmusement Park
1006098,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80,6,10,10,10,3123.359,1269.442,4728.11,134.8,43.244,116.744,53.28,0.0,0.0,10.0,7.776,18.144,28.8,6.912,3.456,19.44,26.244,66.744,0.0,7.776,18.144,DEF,DEF,Imaginary DMG Boost,DEF,Pioneer Diver of Dead Waters,Inert Salsotto
1006098,70,Silver Wolf,80,Quantum,Lies Dance on the Breeze,80,4,10,10,10,3314.427,2097.675,1062.019,184.092,14.072,62.312,46.88,0.0,24.439,0.0,77.616,35.64,32.8,28.512,16.848,0.0,9.072,12.312,0.0,16.416,35.64,Effect Hit Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1006098,70,Sunday,80,Imaginary,A Grounded Ascent,80,4,10,10,10,3548.992,1643.067,1999.146,161.292,11.156,198.756,0.0,0.0,24.439,25.344,19.872,0.0,34.5,11.664,15.552,21.6,6.156,46.656,7.344,19.872,0.0,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1006098,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,2822.4,4219.455,1167.718,104.0,77.488,159.512,22.4,0.0,0.0,11.232,3.456,18.144,0.0,0.0,27.216,15.12,20.088,109.512,11.232,3.456,18.144,CRIT Rate,ATK,ATK,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1006098,70,Argenti,80,Physical,An Instant Before A Gaze,80,5,10,10,10,3250.549,3702.896,848.044,134.632,55.992,214.952,14.4,0.0,0.0,12.528,6.912,5.832,6.6,10.8,36.288,0.0,34.992,64.152,12.528,6.912,5.832,CRIT DMG,SPD,ATK,ATK,Scholar Lost in Erudition,Inert Salsotto
1006099,70,Himeko,80,Fire,Night on the Milky Way,80,7,12,10,10,3390.017,3198.941,1004.522,105.5,63.22,167.288,61.28,0.0,0.0,10.0,8.208,34.992,9.5,19.44,6.912,20.52,50.22,52.488,0.0,8.208,34.992,CRIT DMG,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1006099,70,Acheron,80,Lightning,Along the Passing Shore,80,7,12,12,12,3087.684,3397.779,833.49,138.132,68.516,223.4,8.0,0.0,0.0,28.08,7.776,5.832,12.1,3.456,11.232,0.0,51.516,48.6,28.08,7.776,5.832,CRIT DMG,SPD,ATK,ATK,Pioneer Diver of Dead Waters,Inert Salsotto
1006099,70,Ruan Mei,80,Ice,Past Self in Mirror,80,3,12,12,12,3999.67,1923.754,2020.283,161.932,10.508,60.368,0.0,0.0,24.439,8.64,15.12,166.436,27.9,10.368,20.736,22.68,5.508,10.368,8.64,15.12,53.136,HP,SPD,DEF,Energy Regeneration Rate,"Watchmaker, Master of Dream Machinations","Lushaka, the Sunken Seas"
1006099,70,Feixiao,80,Wind,Cruising in the Stellar Sea,80,3,10,10,10,2978.503,2753.955,995.625,139.332,78.684,153.032,38.88,0.0,0.0,4.32,12.96,16.2,2.3,3.888,36.288,0.0,45.684,38.232,4.32,12.96,16.2,CRIT DMG,SPD,Wind DMG Boost,ATK,The Ashblazing Grand Duke,"Duran, Dynasty of Running Wolves"
1006099,70,Robin,80,Physical,For Tomorrow's Journey,80,2,10,10,10,4133.713,4186.952,1046.081,126.0,10.184,86.288,0.0,0.0,19.439,0.0,7.344,28.512,19.0,18.576,23.328,18.36,5.184,36.288,0.0,7.344,28.512,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Fleet of the Ageless
1006099,70,Boothill,80,Physical,Sailing Towards a Second Life,80,6,10,10,10,3849.068,1945.627,1275.691,145.532,43.232,50.0,38.88,0.0,0.0,7.776,20.304,255.46,13.5,18.144,11.232,37.8,5.832,0.0,7.776,20.304,45.36,CRIT Rate,SPD,Physical DMG Boost,Break Effect,"Thief of Shooting Meteor, Watchmaker, Master of Dream Machinations",Talia: Kingdom of Banditry
1006099,70,Jingliu,80,Ice,A Secret Vow,70,2,10,10,10,4764.997,1756.79,897.195,136.632,50.484,227.268,68.88,0.0,0.0,0.0,7.776,12.96,6.6,19.872,25.488,19.98,29.484,75.168,0.0,7.776,12.96,CRIT DMG,SPD,Ice DMG Boost,HP,Scholar Lost in Erudition,Rutilant Arena
1006099,70,Hanya,80,Physical,Dance! Dance! Dance!,80,4,10,12,12,4525.866,1696.104,1225.029,175.932,8.24,50.0,0.0,0.0,19.439,37.648,7.344,53.784,18.7,34.128,15.984,4.32,3.24,0.0,27.648,7.344,53.784,HP,SPD,DEF,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Broken Keel
1006100,70,Fugue,80,Fire,Long Road Leads Home,80,7,12,10,10,3177.869,1676.393,2121.697,165.852,7.592,61.664,0.0,0.0,19.439,4.32,65.232,206.92,18.7,7.344,25.056,15.66,2.592,11.664,4.32,22.032,106.92,Effect Hit Rate,SPD,DEF,Energy Regeneration Rate,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1006100,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,7,12,12,12,2794.886,2477.82,1395.622,180.772,17.636,55.184,0.0,0.0,0.0,21.888,8.208,253.268,40.5,0.0,22.464,4.32,12.636,5.184,3.888,8.208,75.168,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1006100,70,Huohuo,80,Wind,Night of Fright,80,6,10,10,10,6532.001,1556.752,1310.086,128.032,32.216,55.184,0.0,44.561,31.439,63.792,3.888,0.0,0.0,38.88,7.776,22.68,27.216,5.184,45.792,3.888,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Passerby of Wandering Cloud,Fleet of the Ageless
1006100,70,Kafka,80,Lightning,Good Night and Sleep Well,80,6,10,10,10,3146.873,4433.21,1008.149,118.7,10.832,55.184,0.0,0.0,0.0,14.688,65.088,25.272,18.7,4.32,25.056,18.9,5.832,5.184,14.688,47.088,25.272,ATK,ATK,ATK,ATK,Prisoner in Deep Confinement,Space Sealing Station
1006100,70,Blade,80,Wind,The Unreachable Side,80,6,10,10,10,8047.271,1762.57,890.745,101.6,59.3,218.48,38.88,0.0,0.0,14.32,3.456,12.96,4.6,18.576,23.76,9.18,24.3,103.68,4.32,3.456,12.96,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Bone Collection's Serene Demesne
1006100,70,Silver Wolf,80,Quantum,Incessant Rain,80,6,10,10,10,2966.497,2761.697,923.895,134.632,62.572,170.528,56.88,0.0,0.0,19.872,50.208,16.848,2.6,7.344,15.984,0.0,49.572,55.728,19.872,8.208,16.848,CRIT DMG,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
1006100,70,Trailblazer,80,Imaginary,Past Self in Mirror,80,7,12,12,12,3205.065,1511.93,2513.347,160.832,12.776,55.832,14.4,0.0,0.0,22.096,27.648,275.548,30.8,10.8,11.664,0.0,7.776,5.832,12.096,27.648,65.448,DEF,SPD,DEF,Break Effect,Thief of Shooting Meteor,Talia: Kingdom of Banditry
1006101,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,2,10,10,10,5153.095,1591.001,1350.102,207.932,5.0,84.344,0.0,34.561,19.439,21.456,0.0,0.0,25.9,39.312,26.352,14.58,0.0,34.344,3.456,0.0,0.0,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1006101,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,3,10,10,10,8459.534,1486.349,1139.191,89.4,54.156,206.508,63.28,0.0,0.0,3.888,3.888,12.312,2.0,31.968,0.0,29.16,30.456,78.408,3.888,3.888,12.312,CRIT DMG,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1006101,70,Hysilens,80,Physical,Why Does the Ocean Sing,80,6,10,10,10,2861.208,3550.551,1239.991,147.632,16.988,61.016,38.88,0.0,0.0,15.552,122.576,16.2,6.6,0.0,25.92,30.78,11.988,11.016,15.552,72.576,16.2,ATK,SPD,Physical DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1006101,70,Boothill,80,Physical,Sailing Towards a Second Life,80,6,10,10,10,3671.25,2158.711,956.796,159.632,40.316,56.48,38.88,0.0,0.0,15.984,0.0,262.788,27.6,18.144,28.944,0.0,2.916,6.48,15.984,0.0,68.688,CRIT Rate,SPD,Physical DMG Boost,Break Effect,Iron Cavalry Against the Scourge,Talia: Kingdom of Banditry
1006101,70,Kafka,80,Lightning,Before the Tutorial Mission Starts,80,2,10,10,10,3398.582,2826.076,908.993,160.732,10.832,61.664,38.88,0.0,24.439,7.776,77.872,5.184,35.7,12.096,39.744,0.0,5.832,11.664,7.776,19.872,5.184,ATK,SPD,Lightning DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1006101,70,Cyrene,80,Ice,"This Love, Forever",80,6,10,10,10,6633.91,1430.807,1160.169,189.712,32.34,198.108,0.0,0.0,0.0,8.208,0.0,16.848,36.5,15.552,16.848,9.18,11.34,46.008,8.208,0.0,16.848,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1006101,70,Black Swan,80,Wind,Reforged Remembrance,80,6,12,10,12,3134.69,3629.328,1220.199,133.332,5.0,87.584,53.28,0.0,0.0,7.344,121.28,11.016,6.3,11.664,22.032,26.46,0.0,37.584,7.344,71.28,11.016,ATK,SPD,Wind DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
