uid,floor,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff,hard_mode
1023951,1,6,1,The Herta,Tribbie,Luocha,Herta,0,1,0,6,,False
1023951,2,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,1,0,1,6,,False
1023951,3,6,1,Archer,Sparkle,Aventurine,Silver Wolf,0,0,0,0,,False
1023951,4,0,3,Castorice,Tribbie,Hyacine,Evernight,1,1,1,0,Think Outside the Box,False
1023952,1,3,2,Firefly,Ruan Mei,Fugue,Lingsha,0,2,0,0,,False
1023952,2,2,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,0,,False
1023952,3,2,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,,False
1023952,4,4,2,Castorice,Tribbie,Evernight,Hyacine,0,1,0,0,Think Outside the Box,False
1023953,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,2,1,2,1,,False
1023953,2,0,3,Phainon,Cerydra,Bronya,Sunday,2,1,4,0,,False
1023953,3,4,2,Acheron,Cipher,Jiaoqiu,Aventurine,2,0,0,1,,False
1023953,4,2,3,Phainon,Cerydra,Ice Trailblazer,Dan Heng • Permansor Terrae,2,1,6,0,Think Outside the Box,False
1023954,1,3,2,Phainon,Cerydra,Sunday,Luocha,0,0,0,0,,False
1023955,1,2,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0,1,1,,False
1023955,2,3,2,Saber,Sunday,Dan Heng • Permansor Terrae,Robin,0,0,0,0,,False
1023955,3,1,3,Archer,Sparkle,Fu Xuan,Silver Wolf,1,0,2,2,,False
1023955,4,5,1,Archer,Sparkle,Dan Heng • Permansor Terrae,Silver Wolf,1,0,0,2,Hammer and Anvil,False
1023956,1,1,3,Firefly,Ruan Mei,Fugue,Gallagher,2,1,2,6,,False
1023956,2,0,3,Hysilens,Jiaoqiu,Robin,Kafka,0,6,2,0,,False
1023956,3,1,3,Phainon,Sunday,Cerydra,Fu Xuan,0,1,1,2,,False
1023956,4,5,1,Acheron,Jiaoqiu,Sunday,Dan Heng • Permansor Terrae,2,6,1,0,Hammer and Anvil,False
1023957,1,0,3,Acheron,Jiaoqiu,Ruan Mei,Silver Wolf,0,0,1,2,,False
1023957,2,6,1,Jingliu,Sunday,Tribbie,Gallagher,0,0,1,6,,False
1023957,3,2,3,Castorice,Ice Trailblazer,Evernight,Luocha,1,6,0,0,,False
1023957,4,5,1,Castorice,Evernight,Gallagher,Tribbie,1,0,6,1,Think Outside the Box,False
1023958,1,4,2,Gallagher,Ruan Mei,Imaginary Trailblazer,Firefly,6,1,6,2,,False
1023959,1,2,3,Ruan Mei,Rappa,Fugue,Lingsha,0,0,0,0,,False
1023959,2,2,3,Hysilens,Kafka,Black Swan,Gallagher,0,0,0,6,,False
1023959,3,0,3,Tribbie,Castorice,Ice Trailblazer,Hyacine,0,0,6,0,,False
1023959,4,3,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1023960,1,4,2,Firefly,Ruan Mei,Gallagher,Imaginary Trailblazer,0,0,6,6,,False
1023960,2,3,2,Hysilens,Kafka,Aventurine,Silver Wolf,0,0,0,0,,False
1023960,3,2,3,Castorice,Evernight,Luocha,Tribbie,0,0,0,0,,False
1023961,1,4,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,6,,False
1023961,2,1,3,Phainon,Cerydra,Sunday,Robin,2,0,0,0,,False
1023961,3,0,3,Evernight,Ice Trailblazer,Tribbie,Hyacine,0,6,1,0,,False
1023961,4,4,2,Evernight,Ice Trailblazer,Tribbie,Hyacine,0,6,1,0,Think Outside the Box,False
1023962,1,0,3,Phainon,Sunday,Cerydra,Sparkle,2,0,0,0,,False
1023962,2,4,2,Kafka,Hysilens,Black Swan,Huohuo,0,0,0,0,,False
1023962,3,2,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
1023962,4,1,3,Phainon,Sunday,Cerydra,Bronya,2,0,0,1,Think Outside the Box,False
1023963,1,0,3,Firefly,Ruan Mei,Fugue,Lingsha,2,1,1,0,,False
1023963,2,1,3,Phainon,Sunday,Bronya,Cerydra,0,0,3,0,,False
1023963,3,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,1,0,6,,False
1023963,4,2,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,1,Think Outside the Box,False
1023964,1,5,1,Firefly,Ruan Mei,Gallagher,Fugue,0,0,6,0,,False
1023965,1,4,2,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6,,False
1023965,3,0,3,Castorice,Hyacine,Tribbie,Silver Wolf,2,0,0,0,,False
1023966,1,4,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,0,6,6,,False
1023966,2,5,1,Acheron,Sparkle,Cipher,Aventurine,2,0,0,0,,False
1023967,1,2,3,Firefly,Ruan Mei,Fugue,Lingsha,2,0,0,0,,False
1023967,2,2,3,Phainon,Sunday,Bronya,Cerydra,0,0,1,0,,False
1023967,3,1,3,The Herta,Tribbie,Jade,Luocha,2,1,0,0,,False
1023967,4,4,2,Evernight,Tribbie,Ice Trailblazer,Dan Heng • Permansor Terrae,2,1,6,0,Think Outside the Box,False
1023968,1,4,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0,6,6,,False
1023968,2,2,3,Hysilens,Kafka,Robin,Aventurine,1,0,0,0,,False
1023968,3,5,1,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,3,0,,False
1023969,1,1,3,Rappa,Fugue,Ruan Mei,Imaginary Trailblazer,0,0,1,6,,False
1023969,2,5,1,Black Swan,Kafka,Jiaoqiu,Gallagher,0,0,0,6,,False
1023969,3,2,3,Archer,Silver Wolf,Sparkle,Luocha,0,0,0,0,,False
1023969,4,6,1,Archer,Silver Wolf,Sparkle,Luocha,0,0,0,0,Hammer and Anvil,False
1023970,1,4,2,Gallagher,Firefly,Ruan Mei,Imaginary Trailblazer,6,1,0,6,,False
1023970,2,1,3,Castorice,Hyacine,Tribbie,Evernight,2,0,0,0,,False
1023971,1,2,3,Rappa,Ruan Mei,Lingsha,Imaginary Trailblazer,0,1,0,6,,False
1023971,2,1,3,Archer,Sparkle,Tribbie,Aventurine,1,1,1,0,,False
1023971,3,2,3,Jade,The Herta,Cipher,Huohuo,6,0,1,0,,False
1023971,4,5,1,The Herta,Dan Heng • Permansor Terrae,Jade,Tribbie,0,0,6,1,Infantry and Calvary,False
1023972,1,0,3,Firefly,Fugue,Rappa,Ruan Mei,2,0,0,1,,False
1023972,2,0,3,Castorice,Hyacine,Ice Trailblazer,Evernight,2,1,6,0,,False
1023972,3,1,3,Acheron,Silver Wolf,Fu Xuan,Cipher,6,2,1,0,,False
1023972,4,2,3,Castorice,Ice Trailblazer,Evernight,Hyacine,2,6,0,1,Think Outside the Box,False
1023973,1,6,1,Feixiao,Imaginary March 7th,Robin,Aventurine,0,6,0,0,,False
1023973,2,5,1,Evernight,Ruan Mei,Sunday,Hyacine,0,1,0,1,,False
1023973,3,3,2,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,,False
1023973,4,3,2,Castorice,Evernight,Hyacine,Tribbie,0,0,1,0,Think Outside the Box,False
1023974,1,2,3,Aglaea,Sunday,Tribbie,Gallagher,1,0,0,6,,False
1023974,2,4,2,Black Swan,Kafka,Robin,Dan Heng • Permansor Terrae,1,0,0,0,,False
1023974,3,4,2,The Herta,Jade,Sparkle,Aventurine,0,1,0,1,,False
1023975,1,4,2,Xueyi,Tribbie,Fugue,Lingsha,6,1,0,1,,False
1023975,2,4,1,Hysilens,Kafka,Robin,Huohuo,0,0,0,0,,False
1023975,3,1,3,Acheron,Sparkle,Aventurine,Jiaoqiu,6,6,0,0,,False
1023975,4,6,1,Acheron,Sparkle,Jiaoqiu,Aventurine,6,6,0,0,Hammer and Anvil,False
1023976,1,6,1,Acheron,Ruan Mei,Jiaoqiu,Fu Xuan,1,1,0,1,,False
1023976,2,1,3,Kafka,Black Swan,Hysilens,Luocha,1,0,0,0,,False
1023976,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1023976,4,5,1,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1023977,1,2,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,0,0,1,0,,False
1023977,2,2,3,Evernight,Ice Trailblazer,Sunday,Huohuo,2,6,0,0,,False
1023977,3,2,3,Castorice,Cipher,Ruan Mei,Hyacine,0,0,1,0,,False
1023977,4,1,3,Castorice,Evernight,Tribbie,Hyacine,0,2,1,0,Think Outside the Box,False
1023978,1,2,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2,6,0,6,,False
1023978,2,2,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,,False
1023978,3,2,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Cerydra,0,0,0,0,,False
1023978,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1023979,1,3,2,Anaxa,Bronya,Tribbie,Luocha,0,2,1,0,,False
1023979,2,5,1,Kafka,Black Swan,Ruan Mei,Gallagher,0,0,0,6,,False
1023979,3,6,1,Phainon,Sunday,Cerydra,Huohuo,0,0,0,0,,False
1023980,1,6,1,Mydei,Sunday,Cipher,Luocha,0,0,0,0,,False
1023980,2,4,2,Kafka,Hysilens,Ruan Mei,Gallagher,0,0,1,6,,False
1023980,3,6,1,Archer,Ice Trailblazer,Sparkle,Dan Heng • Permansor Terrae,0,6,0,0,,False
1023982,1,0,3,Firefly,Ruan Mei,Fugue,Imaginary Trailblazer,2,0,0,6,,False
1023982,2,0,3,Phainon,Sunday,Cerydra,Bronya,2,0,0,2,,False
1023982,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1023982,4,1,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,0,0,0,Hammer and Anvil,False
1023983,1,2,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,3,,False
1023983,2,2,3,Kafka,Black Swan,Hysilens,Luocha,1,0,0,0,,False
1023983,3,1,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,,False
1023983,4,5,1,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Think Outside the Box,False
1023984,1,2,3,Firefly,Ruan Mei,Fugue,Lingsha,1,0,1,0,,False
1023984,2,2,3,Hysilens,Kafka,Robin,Gallagher,1,0,0,6,,False
1023984,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
1023984,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1023985,1,2,3,Rappa,Ruan Mei,Fugue,Ice Trailblazer,0,1,0,6,,False
1023985,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,1,1,0,,False
1023985,3,0,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,,False
1023985,4,1,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,Think Outside the Box,False
1023986,1,3,2,Fugue,Ruan Mei,Lingsha,Firefly,0,1,0,1,,False
1023986,2,6,1,Acheron,Jiaoqiu,Aventurine,Bronya,4,0,0,3,,False
1023989,3,2,3,Castorice,Evernight,Ice Trailblazer,Luocha,0,2,6,0,,False
1023990,1,1,3,Ruan Mei,Firefly,Fugue,Imaginary Trailblazer,0,2,0,6,,False
1023990,2,0,3,Black Swan,Kafka,Hysilens,Aventurine,1,0,1,0,,False
1023990,3,1,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,,False
1023992,1,3,2,Gallagher,Fugue,Ruan Mei,Firefly,6,0,2,2,,False
1023992,2,3,2,Lingsha,Black Swan,Kafka,Hysilens,0,1,0,0,,False
1023992,3,1,3,Hyacine,Tribbie,Cipher,Castorice,0,0,0,0,,False
1023992,4,5,1,Hyacine,Tribbie,Castorice,Evernight,0,0,0,0,Think Outside the Box,False
1023993,1,1,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,1,0,1,6,,False
1023993,2,2,3,Saber,Sunday,Robin,Huohuo,0,0,0,0,,False
1023993,3,1,3,Archer,Sparkle,Tribbie,Dan Heng • Permansor Terrae,0,0,1,0,,False
1023994,1,5,1,Gallagher,Ruan Mei,Imaginary Trailblazer,Firefly,6,0,6,0,,False
1023994,2,5,1,The Herta,Anaxa,Tribbie,Aventurine,1,0,0,0,,False
1023995,1,2,3,Firefly,Lingsha,Ruan Mei,Fugue,2,0,0,0,,False
1023995,2,1,3,Anaxa,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,1,0,0,,False
1023995,3,0,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,,False
1023995,4,3,2,Castorice,Evernight,Hyacine,Tribbie,0,0,0,0,Think Outside the Box,False
1023996,1,5,1,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6,,False
1023996,2,1,3,Aglaea,Robin,Luocha,Sunday,2,6,0,1,,False
1023996,3,3,2,The Herta,Hyacine,Anaxa,Tribbie,0,0,0,0,,False
1023996,4,4,2,Aglaea,Robin,Sunday,Dan Heng • Permansor Terrae,2,6,1,0,Hammer and Anvil,False
1023997,1,2,3,Firefly,Ruan Mei,Lingsha,Fugue,0,1,0,1,,False
1023997,2,0,3,Saber,Sunday,Fu Xuan,Jiaoqiu,6,0,0,0,,False
1023997,3,2,3,Evernight,Silver Wolf,Ice Trailblazer,Luocha,0,0,6,0,,False
1023997,4,4,2,Saber,Luocha,Sunday,Ice Trailblazer,6,0,0,6,Hammer and Anvil,False
1023998,1,2,3,Lingsha,Firefly,Fugue,Ruan Mei,0,1,1,1,,False
1023998,2,4,2,Luocha,Kafka,Black Swan,Hysilens,0,0,0,0,,False
1023999,1,4,2,Phainon,Bronya,Sunday,Dan Heng • Permansor Terrae,0,1,0,0,,False
1023999,2,5,1,Huohuo,Black Swan,Kafka,Ruan Mei,0,0,0,1,,False
1023999,3,1,3,Evernight,Luocha,Tribbie,Castorice,0,0,1,0,,False
1024000,1,3,2,Mydei,Tribbie,Bronya,Lingsha,1,1,3,0,,False
1024000,2,6,1,Acheron,Jiaoqiu,Sparkle,Aventurine,2,0,1,0,,False
1024000,3,0,3,Phainon,Sunday,Cerydra,Huohuo,2,0,2,0,,False
1024000,4,0,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,2,2,0,2,Hammer and Anvil,False
1024001,1,2,3,Boothill,Fugue,Lingsha,Ruan Mei,1,1,0,1,,False
1024001,2,0,3,Phainon,Sunday,Sparkle,Cerydra,2,2,2,2,,False
1024001,3,0,3,Castorice,Cipher,Tribbie,Hyacine,2,0,1,1,,False
1024001,4,0,3,Phainon,Sunday,Sparkle,Cerydra,2,2,2,2,Think Outside the Box,False
1024002,1,2,3,Firefly,Ruan Mei,Imaginary Trailblazer,Fugue,0,1,6,0,,False
1024002,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1024002,3,2,3,Archer,Cipher,Sparkle,Dan Heng • Permansor Terrae,0,0,0,0,,False
1024002,4,6,1,Hysilens,Black Swan,Dan Heng • Permansor Terrae,Kafka,0,0,0,0,Hammer and Anvil,False
1024003,1,3,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,2,6,6,,False
1024003,2,1,3,Hysilens,Kafka,Black Swan,Aventurine,2,0,0,0,,False
1024003,3,3,2,Archer,Sparkle,Sunday,Dan Heng • Permansor Terrae,0,1,0,0,,False
1024003,4,5,1,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,2,0,0,0,Hammer and Anvil,False
1024004,1,6,1,Gallagher,Ruan Mei,Firefly,Imaginary Trailblazer,6,0,0,6,,False
1024004,2,3,2,Black Swan,Luocha,Hysilens,Kafka,0,0,0,0,,False
1024004,3,1,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,,False
1024004,4,6,1,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Think Outside the Box,False
1024005,1,2,3,Phainon,Bronya,Cerydra,Ice Trailblazer,0,5,0,6,,False
1024005,2,1,3,Hysilens,Kafka,Ruan Mei,Huohuo,1,0,1,0,,False
1024005,3,2,3,Castorice,Mydei,Tribbie,Gallagher,0,0,0,6,,False
1024005,4,5,1,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,1,0,1,0,Hammer and Anvil,False
1024006,2,4,2,Phainon,Gallagher,Bronya,Sunday,0,6,6,0,,False
1024007,1,2,3,Firefly,Fugue,Ruan Mei,Gallagher,2,0,0,6,,False
1024007,2,2,3,Saber,Ice Trailblazer,Tingyun,Fu Xuan,6,6,6,0,,False
1024007,3,2,3,Archer,Sparkle,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1024007,4,2,3,Saber,Ice Trailblazer,Silver Wolf,Dan Heng • Permansor Terrae,6,6,0,0,Infantry and Calvary,False
1024009,1,0,3,Firefly,Ruan Mei,Fugue,Lingsha,2,1,0,1,,False
1024009,2,1,3,Acheron,Silver Wolf,Tribbie,Fu Xuan,6,6,1,2,,False
1024009,3,0,3,Hyacine,Evernight,Ice Trailblazer,Jingliu,6,0,6,6,,False
1024009,4,0,3,Hyacine,Evernight,Tribbie,Ice Trailblazer,6,0,1,6,Think Outside the Box,False
1024010,1,2,3,Rappa,Aventurine,Ruan Mei,Fugue,0,0,1,1,,False
1024010,2,0,3,Hysilens,Kafka,Black Swan,Huohuo,1,0,2,0,,False
1024010,3,0,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,2,0,6,1,,False
1024010,4,1,3,Castorice,Hyacine,Evernight,Tribbie,2,0,0,1,Think Outside the Box,False
1024011,1,3,2,Ruan Mei,Firefly,Fugue,Lingsha,1,2,0,0,,False
1024011,2,5,1,Hyacine,Kafka,Black Swan,Hysilens,0,0,0,0,,False
1024011,3,0,3,Cerydra,Phainon,Sunday,Dan Heng • Permansor Terrae,0,2,0,0,,False
1024011,4,3,2,Cerydra,Phainon,Sunday,Dan Heng • Permansor Terrae,0,2,0,0,Think Outside the Box,False
1024012,1,5,1,Imaginary Trailblazer,Ruan Mei,Firefly,Gallagher,4,1,0,6,,False
1024012,2,3,2,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,1,0,,False
1024012,3,3,2,Evernight,Jade,Hyacine,Castorice,0,0,0,0,,False
1024012,4,4,2,Evernight,Tribbie,Hyacine,Castorice,0,1,0,0,Think Outside the Box,False
1024013,1,2,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,1,0,,False
1024013,2,0,3,Kafka,Black Swan,Hysilens,Huohuo,2,1,0,0,,False
1024013,3,2,3,Castorice,Cipher,Tribbie,Hyacine,0,0,0,0,,False
1024013,4,4,2,Kafka,Black Swan,Hysilens,Hyacine,2,1,0,0,Think Outside the Box,False
1024014,1,3,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,1,6,6,,False
1024015,1,0,3,Aglaea,Sunday,Tribbie,Dan Heng • Permansor Terrae,1,0,1,0,,False
1024015,2,0,3,Phainon,Cerydra,Ruan Mei,Bronya,2,1,1,3,,False
1024015,3,2,3,Feixiao,Ice Trailblazer,Robin,Aventurine,2,6,0,1,,False
1024015,4,0,3,Phainon,Sunday,Cerydra,Tribbie,2,0,1,1,Think Outside the Box,False
1024016,1,1,3,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,2,1,6,0,,False
1024016,2,2,3,Hysilens,Black Swan,Kafka,Dan Heng • Permansor Terrae,0,0,0,0,,False
1024016,3,0,3,Phainon,Sunday,Cerydra,Tribbie,0,1,0,1,,False
1024017,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,2,0,0,0,,False
1024018,1,2,3,Firefly,Fugue,Ruan Mei,Gallagher,0,0,6,6,,False
1024018,2,3,2,Kafka,Black Swan,Robin,Huohuo,6,1,0,0,,False
1024018,3,1,3,Phainon,Sunday,Bronya,Aventurine,2,0,3,0,,False
1024020,1,5,1,Firefly,Ruan Mei,Gallagher,Imaginary Trailblazer,0,0,6,6,,False
1024021,1,2,3,Firefly,Ruan Mei,Fugue,Gallagher,1,1,0,6,,False
1024021,2,1,3,Castorice,Ice Trailblazer,Evernight,Luocha,4,6,0,0,,False
1024021,3,2,3,Archer,Sparkle,Dan Heng • Permansor Terrae,Tribbie,0,1,0,0,,False
1024021,4,3,2,Castorice,Luocha,Evernight,Ice Trailblazer,4,0,0,6,Think Outside the Box,False
1024022,1,4,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0,6,6,,False
1024022,2,6,1,Aglaea,Sunday,Robin,Aventurine,0,0,0,0,,False
1024022,3,2,3,Castorice,Evernight,Silver Wolf,Hyacine,0,0,1,0,,False
1024022,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1024023,1,4,2,Acheron,Jiaoqiu,Bronya,Fu Xuan,6,0,2,0,,False
1024023,2,6,1,Saber,Tingyun,Ruan Mei,Gallagher,1,6,1,6,,False
1024023,3,6,1,Castorice,Blade,Ice Trailblazer,Luocha,0,0,6,0,,False
1024024,1,0,3,Phainon,Sunday,Ice Trailblazer,Ruan Mei,3,0,6,1,,False
1024024,2,2,3,Anaxa,Cerydra,Robin,Aventurine,1,0,1,2,,False
1024024,3,0,3,Castorice,Mydei,Tribbie,Hyacine,2,0,1,0,,False
1024024,4,0,3,Castorice,Evernight,Hyacine,Tribbie,2,2,0,1,Think Outside the Box,False
1024026,1,2,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,1,0,,False
1024026,2,2,3,Black Swan,Kafka,Hysilens,Huohuo,0,0,0,1,,False
1024026,3,2,3,Acheron,Silver Wolf,Tribbie,Gallagher,0,2,1,6,,False
1024026,4,6,1,The Herta,Anaxa,Dan Heng • Permansor Terrae,Tribbie,2,0,0,1,Hammer and Anvil,False
1024027,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,2,0,2,0,,False
1024027,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1,,False
1024027,3,0,3,Archer,Sparkle,Tribbie,Dan Heng • Permansor Terrae,0,2,1,0,,False
1024027,4,2,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,1,Think Outside the Box,True
1024028,1,2,3,Rappa,Firefly,Ruan Mei,Fugue,0,0,0,0,,False
1024028,2,2,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,,False
1024028,3,3,2,Yunli,Dan Heng • Permansor Terrae,Robin,Tribbie,0,0,0,0,,False
1024028,4,5,1,Tribbie,Castorice,Evernight,Hyacine,0,0,0,0,Think Outside the Box,False
1024029,1,2,3,Aglaea,Robin,Ice Trailblazer,Huohuo,1,0,6,0,,False
1024029,2,2,3,Hysilens,Kafka,Black Swan,Aventurine,0,1,0,0,,False
1024029,3,1,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1024029,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1024030,1,2,3,Sunday,Ruan Mei,Mydei,Gallagher,0,0,0,5,,False
1024030,2,2,3,Phainon,Bronya,Robin,Ice Trailblazer,2,1,0,2,,False
1024030,3,2,3,Archer,Sparkle,Tribbie,Aventurine,0,0,0,0,,False
1024030,4,2,3,Phainon,Sunday,Ice Trailblazer,Ruan Mei,2,0,4,1,Think Outside the Box,False
1024031,1,2,3,Firefly,Ruan Mei,Fugue,Lingsha,0,2,0,0,,False
1024031,2,3,2,Saber,Sunday,Robin,Huohuo,0,0,1,1,,False
1024031,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,,False
1024031,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Infantry and Calvary,False
1024032,1,4,2,Saber,Sunday,Silver Wolf,Gallagher,0,0,0,6,,False
1024032,2,6,1,Kafka,Black Swan,Ruan Mei,Huohuo,0,0,0,0,,False
1024032,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1024032,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1024034,1,0,3,Firefly,Fugue,Imaginary Trailblazer,Ruan Mei,2,0,6,1,,False
1024034,2,6,1,Acheron,Jiaoqiu,Gallagher,Sparkle,2,0,6,0,,False
1024034,3,2,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Cerydra,0,0,0,0,,False
1024034,4,6,1,Phainon,Sunday,Dan Heng • Permansor Terrae,Cerydra,0,0,0,0,Hammer and Anvil,False
1024035,1,2,3,Mydei,Sunday,Gallagher,Ruan Mei,0,0,6,0,,False
1024035,2,2,3,Saber,Ice Trailblazer,Huohuo,Tribbie,0,6,0,1,,False
1024035,3,0,3,Phainon,Bronya,Robin,Cerydra,2,3,0,0,,False
1024035,4,0,3,Phainon,Bronya,Ice Trailblazer,Cerydra,2,3,6,0,Think Outside the Box,False
1024036,1,2,3,Firefly,Tribbie,Ruan Mei,Imaginary Trailblazer,0,0,1,6,,False
1024036,2,2,3,Phainon,Bronya,Cerydra,Sunday,0,1,0,0,,False
1024036,3,0,3,Castorice,Evernight,Hyacine,Cipher,0,0,0,0,,False
1024036,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1024037,1,2,3,Silver Wolf,Aventurine,Tribbie,Acheron,1,0,1,2,,False
1024037,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,1,0,,False
1024037,3,0,3,Castorice,Hyacine,Evernight,Ruan Mei,2,0,0,1,,False
1024037,4,1,3,Tribbie,Castorice,Evernight,Hyacine,1,2,0,0,Think Outside the Box,False
1024038,1,6,1,Jing Yuan,Sunday,Ruan Mei,Aventurine,0,0,1,0,,False
1024038,2,1,3,Castorice,Evernight,Pela,Hyacine,2,0,6,0,,False
1024038,3,3,2,Archer,Sparkle,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0,,False
1024038,4,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,0,6,0,Think Outside the Box,False
1024039,1,4,2,Archer,Sparkle,Silver Wolf,Gallagher,0,0,1,6,,False
1024039,2,2,3,Hysilens,Black Swan,Kafka,Aventurine,0,0,0,0,,False
1024039,3,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0,6,0,,False
1024039,4,6,1,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0,6,0,Hammer and Anvil,False
1024040,1,5,1,Anaxa,Aventurine,Jade,Bronya,0,5,0,0,,False
1024040,2,4,2,Phainon,Dan Heng • Permansor Terrae,Sunday,Tingyun,0,0,0,6,,False
1024040,3,5,1,Castorice,Ruan Mei,Ice Trailblazer,Huohuo,0,0,6,0,,False
1024041,1,2,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,0,0,1,6,,False
1024041,2,1,3,Phainon,Bronya,Cerydra,Sunday,2,3,0,0,,False
1024041,3,0,3,Castorice,Evernight,Tribbie,Lynx,2,0,1,6,,False
1024041,4,2,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,2,0,0,0,Hammer and Anvil,False
1024043,1,2,3,Firefly,Fugue,Gallagher,Ruan Mei,1,0,6,1,,False
1024043,2,2,3,Saber,Tribbie,Sunday,Huohuo,0,1,0,0,,False
1024043,3,2,3,Acheron,Robin,Aventurine,Silver Wolf,2,0,0,2,,False
1024043,4,5,1,Acheron,Tribbie,Aventurine,Silver Wolf,2,1,0,2,Infantry and Calvary,False
1024045,1,0,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,1,,False
1024045,2,3,2,Phainon,Sunday,Bronya,Cerydra,0,0,1,0,,False
